¬ычисление кубического корн€ от номера парол€.


1;1
2;1.2599210498948731906665443602832965552806854248046875
3;1.442249570307408301772511549643240869045257568359375
4;1.58740105196819936139718265621922910213470458984375
5;1.7099759466766968341033816614071838557720184326171875
6;1.8171205928321396694258282877854071557521820068359375
7;1.9129311827723889383179312062566168606281280517578125
8;2
9;2.080083823051904090561947668902575969696044921875
10;2.154434690031883814498314677621237933635711669921875
11;2.223980090569315226645130678662098944187164306640625
12;2.289428485106663746506683310144580900669097900390625
13;2.35133468772075726604953160858713090419769287109375
14;2.4101422641752296982531333924271166324615478515625
15;2.466212074330469850025338018895126879215240478515625
16;2.519842099789746381333088720566593110561370849609375
17;2.57128159065823513884652129490859806537628173828125
18;2.62074139420889640206269177724607288837432861328125
19;2.6684016487219448521273079677484929561614990234375
20;2.714417616594906323967961725429631769657135009765625
21;2.758924176381120307866012808517552912235260009765625
22;2.802039330655386795143613198888488113880157470703125
23;2.843866979851565446324457298032939434051513671875
24;2.88449914061481660354502309928648173809051513671875
25;2.9240177382128660354965177248232066631317138671875
26;2.9624960684073702310570297413505613803863525390625
27;3
28;3.036588971875662235078152662026695907115936279296875
29;3.072316825685847074822731883614324033260345458984375
30;3.107232505953858581193571808398701250553131103515625
31;3.141380652391392747091458659269846975803375244140625
32;3.1748021039363987227943653124384582042694091796875
33;3.20753432999582610563038542750291526317596435546875
34;3.239611801277483049688044047798030078411102294921875
35;3.27106631018858973192209305125288665294647216796875
36;3.301927248894626298891807891777716577053070068359375
37;3.332221851645952970244479729444719851016998291015625
38;3.361975406798963117438461267738603055477142333984375
39;3.391211443014166437848189161741174757480621337890625
40;3.419951893353393668206763322814367711544036865234375
41;3.4482172403827302531453824485652148723602294921875
42;3.476026644886449634697100918856449425220489501953125
43;3.5033980603867238556858865194953978061676025390625
44;3.53034833532606295847244837204925715923309326171875
45;3.556893304490062579503728557028807699680328369140625
46;3.583047871015946128636642242781817913055419921875
47;3.608826080138694436527657671831548213958740234375
48;3.63424118566427889476244672550819814205169677734375
49;3.659305710022971336314867585315369069576263427734375
50;3.684031498640386370624355549807660281658172607421875
51;3.708429769266189168774872086942195892333984375
52;3.7325111568172477660709773772396147251129150390625
53;3.756285754221071915281982001033611595630645751953125
54;3.77976314968461934995502815581858158111572265625
55;3.8029524607613911513226412353105843067169189453125
56;3.825862365544777876635862412513233721256256103515625
57;3.848501131276804709813177396426908671855926513671875
58;3.870876640627796572147190090618096292018890380859375
59;3.89299641587326039626759666134603321552276611328125
60;3.914867641168863432454827488982118666172027587890625
61;3.936497183102172670032814494334161281585693359375
62;3.957891609680405320403906443971209228038787841796875
63;3.97905720789639172352281093480996787548065185546875
64;3.999999999999999555910790149937383830547332763671875
65;4.02072575858905789658592766500078141689300537109375
66;4.04124002062219034314693999476730823516845703125
67;4.06154810044567948779103971901349723339080810546875
68;4.08165510191734792755369198857806622982025146484375
69;4.10156592970234701311937897116877138614654541015625
70;4.12128529980855606851264383294619619846343994140625
71;4.1408177494228528559006008435972034931182861328125
72;4.16016764610380818112389533780515193939208984375
73;4.179339196381231857913007843308150768280029296875
74;4.1983364538084071426737864385358989238739013671875
75;4.21716332650874559107023742399178445339202880859375
76;4.2358235842548932481577139697037637233734130859375
77;4.25432086511500529013574123382568359375
78;4.27265868169791662722900582593865692615509033203125
79;4.29084042702620660492129900376312434673309326171875
80;4.3088693800637667408182096551172435283660888671875
81;4.32674871092222446122832479886710643768310546875
82;4.3444814857686111508883186616003513336181640625
83;4.36207067145483762260482762940227985382080078125
84;4.37951913988788898990378584130667150020599365234375
85;4.39682967215817921413645308348350226879119873046875
86;4.414004962442103163766660145483911037445068359375
87;4.43104762169363386448139863205142319202423095703125
88;4.44796018113863045329026135732419788837432861328125
89;4.46474509558453735991179200937040150165557861328125
90;4.481404746557164031628417433239519596099853515625
91;4.49794144527541472911025266512297093868255615234375
92;4.51435743547400125663671133224852383136749267578125
93;4.5306548960834920336537834373302757740020751953125
94;4.5468359437763439245827612467110157012939453125
95;4.56290263538696638789815551717765629291534423828125
96;4.57885697021332749301336662028916180133819580078125
97;4.59470089220703936661038824240677058696746826171875
98;4.61043629205844585072782138013280928134918212890625
99;4.62606500918274132772012308123521506786346435546875
100;4.64158883361277840862157972878776490688323974609375
101;4.6570095078038349356575054116547107696533203125
102;4.6723287283552590309909646748565137386322021484375
103;4.687548147653597396811164799146354198455810546875
104;4.7026693754415145320990632171742618083953857421875
105;4.71769398031653253156036953441798686981201171875
106;4.7326234911633680013665070873685181140899658203125
107;4.747459398523400153635520837269723415374755859375
108;4.76220315590459808419154796865768730640411376953125
109;4.7768561810350167462502213311381638050079345703125
110;4.79141985706278372703081913641653954982757568359375
111;4.80589553370533195675307069905102252960205078125
112;4.820284528350459396506266784854233264923095703125
113;4.8345881271116386557196165085770189762115478515625
114;4.8488075858398786976977135054767131805419921875
115;4.8629441310942791432125886785797774791717529296875
116;4.87699896107331287709030220867134630680084228515625
117;4.8909732465087483177512694965116679668426513671875
118;4.90486813152401612825315169175155460834503173828125
119;4.9186847344587274477589744492433965206146240234375
120;4.93242414866093970005067603779025375843048095703125
121;4.94608744324870031050522811710834503173828125
122;4.95967566384230007514588578487746417522430419921875
123;4.9731898332685897656801898847334086894989013671875
124;4.986630952238645164698027656413614749908447265625
125;5
126;5.01329793496458453461173121468164026737213134765625
127;5.0265256953134791473303266684524714946746826171875
128;5.0396841995794918744877577410079538822174072265625
129;5.0527743472085600018317563808523118495941162109375
130;5.0657970191008860894044119049794971942901611328125
131;5.07875307813270016055184896686114370822906494140625
132;5.0916433696594882718500230112113058567047119140625
